4325,2013-08-20T00:00:00.000+05:30,11420
26562,2014-01-05T00:00:00.000+05:30,10213
41290,2014-04-04T00:00:00.000+05:30,8197
8998,2013-09-19T00:00:00.000+05:30,7548
30353,2014-01-29T00:00:00.000+05:30,6385
8919,2013-09-19T00:00:00.000+05:30,10965
9585,2013-09-23T00:00:00.000+05:30,4435
15448,2013-10-31T00:00:00.000+05:30,406
34130,2014-02-19T00:00:00.000+05:30,7639
17751,2013-11-12T00:00:00.000+05:30,4157
8807,2013-09-18T00:00:00.000+05:30,5853
7429,2013-09-09T00:00:00.000+05:30,11542
34143,2014-02-19T00:00:00.000+05:30,49
28595,2014-01-17T00:00:00.000+05:30,11497
2644,2013-08-08T00:00:00.000+05:30,5005
34514,2014-02-22T00:00:00.000+05:30,5684
48751,2014-05-24T00:00:00.000+05:30,7238
58742,2013-08-31T00:00:00.000+05:30,2869
25832,2013-12-31T00:00:00.000+05:30,1649
28597,2014-01-17T00:00:00.000+05:30,4090
37737,2014-03-14T00:00:00.000+05:30,273
42334,2014-04-12T00:00:00.000+05:30,10407
30652,2014-01-31T00:00:00.000+05:30,3610
55603,2014-07-12T00:00:00.000+05:30,4707
4380,2013-08-20T00:00:00.000+05:30,8072
37760,2014-03-14T00:00:00.000+05:30,8077
27930,2014-01-14T00:00:00.000+05:30,282
38891,2014-03-22T00:00:00.000+05:30,2556
8496,2013-09-16T00:00:00.000+05:30,8559
53021,2014-06-24T00:00:00.000+05:30,6753
17173,2013-11-09T00:00:00.000+05:30,5410
1534,2013-08-02T00:00:00.000+05:30,10942
42755,2014-04-15T00:00:00.000+05:30,2091
2440,2013-08-07T00:00:00.000+05:30,3154
27819,2014-01-13T00:00:00.000+05:30,11318
6036,2013-08-31T00:00:00.000+05:30,1733
26275,2014-01-03T00:00:00.000+05:30,5547
40938,2014-04-03T00:00:00.000+05:30,10974
34294,2014-02-21T00:00:00.000+05:30,5037
55475,2014-07-11T00:00:00.000+05:30,9879
27372,2014-01-11T00:00:00.000+05:30,12211
22930,2013-12-13T00:00:00.000+05:30,6171
63113,2014-02-13T00:00:00.000+05:30,9317
53301,2014-06-25T00:00:00.000+05:30,12366
31596,2014-02-05T00:00:00.000+05:30,4841
48923,2014-05-25T00:00:00.000+05:30,10685
50143,2014-06-03T00:00:00.000+05:30,941
3549,2013-08-14T00:00:00.000+05:30,3664
53348,2014-06-26T00:00:00.000+05:30,7667
47477,2014-05-15T00:00:00.000+05:30,9248
