66578,2014-06-23T00:00:00.000+05:30,9864
66581,2014-06-23T00:00:00.000+05:30,11756
66585,2014-06-24T00:00:00.000+05:30,11637
66586,2014-06-24T00:00:00.000+05:30,10034
66596,2014-06-24T00:00:00.000+05:30,828
66599,2014-06-24T00:00:00.000+05:30,1898
66610,2014-06-25T00:00:00.000+05:30,7308
66613,2014-06-25T00:00:00.000+05:30,7965
66616,2014-06-25T00:00:00.000+05:30,2604
66619,2014-06-25T00:00:00.000+05:30,3057
66624,2014-06-25T00:00:00.000+05:30,2900
66630,2014-06-25T00:00:00.000+05:30,9743
66643,2014-06-26T00:00:00.000+05:30,11565
66647,2014-06-26T00:00:00.000+05:30,11156
66649,2014-06-26T00:00:00.000+05:30,10496
66654,2014-06-26T00:00:00.000+05:30,6049
66661,2014-06-26T00:00:00.000+05:30,1725
66668,2014-06-27T00:00:00.000+05:30,2064
66669,2014-06-27T00:00:00.000+05:30,9821
66676,2014-06-27T00:00:00.000+05:30,1939
66682,2014-06-27T00:00:00.000+05:30,3483
66686,2014-06-27T00:00:00.000+05:30,3453
66695,2014-06-28T00:00:00.000+05:30,11797
66699,2014-06-28T00:00:00.000+05:30,821
66701,2014-06-28T00:00:00.000+05:30,5828
66704,2014-06-28T00:00:00.000+05:30,8112
66706,2014-06-28T00:00:00.000+05:30,5213
66709,2014-06-28T00:00:00.000+05:30,888
66723,2014-06-29T00:00:00.000+05:30,11719
66725,2014-06-29T00:00:00.000+05:30,10227
66742,2014-06-29T00:00:00.000+05:30,6873
66753,2014-06-29T00:00:00.000+05:30,7066
66760,2014-06-30T00:00:00.000+05:30,3938
66762,2014-06-30T00:00:00.000+05:30,2473
66772,2014-06-30T00:00:00.000+05:30,1157
66776,2014-06-30T00:00:00.000+05:30,12413
66780,2014-07-01T00:00:00.000+05:30,11759
66790,2014-07-01T00:00:00.000+05:30,1938
66792,2014-07-01T00:00:00.000+05:30,5333
66797,2014-07-01T00:00:00.000+05:30,11695
66799,2014-07-01T00:00:00.000+05:30,448
66813,2014-07-02T00:00:00.000+05:30,590
66829,2014-07-04T00:00:00.000+05:30,5040
66840,2014-07-04T00:00:00.000+05:30,1248
66842,2014-07-04T00:00:00.000+05:30,10049
66843,2014-07-04T00:00:00.000+05:30,6891
66844,2014-07-04T00:00:00.000+05:30,1133
66874,2014-07-05T00:00:00.000+05:30,11421
66876,2014-07-05T00:00:00.000+05:30,9679
66878,2014-07-05T00:00:00.000+05:30,11700
66883,2014-07-05T00:00:00.000+05:30,3793
66887,2014-07-05T00:00:00.000+05:30,8488
66889,2014-07-05T00:00:00.000+05:30,1347
66892,2014-07-05T00:00:00.000+05:30,9720
66936,2014-07-07T00:00:00.000+05:30,3466
66944,2014-07-07T00:00:00.000+05:30,601
66963,2014-07-07T00:00:00.000+05:30,6342
66968,2014-07-07T00:00:00.000+05:30,3816
66971,2014-07-08T00:00:00.000+05:30,5166
66980,2014-07-08T00:00:00.000+05:30,5697
66990,2014-07-09T00:00:00.000+05:30,6580
67000,2014-07-09T00:00:00.000+05:30,2384
67012,2014-07-10T00:00:00.000+05:30,4457
67019,2014-07-10T00:00:00.000+05:30,6535
67032,2014-07-11T00:00:00.000+05:30,12205
67033,2014-07-11T00:00:00.000+05:30,4731
67035,2014-07-11T00:00:00.000+05:30,3147
67053,2014-07-12T00:00:00.000+05:30,1190
67057,2014-07-13T00:00:00.000+05:30,3120
67058,2014-07-13T00:00:00.000+05:30,9143
67059,2014-07-13T00:00:00.000+05:30,7934
67066,2014-07-13T00:00:00.000+05:30,7231
67071,2014-07-13T00:00:00.000+05:30,1140
67080,2014-07-13T00:00:00.000+05:30,2992
67117,2014-07-15T00:00:00.000+05:30,6270
67155,2014-07-16T00:00:00.000+05:30,6347
67159,2014-07-16T00:00:00.000+05:30,359
67169,2014-07-16T00:00:00.000+05:30,5677
67170,2014-07-16T00:00:00.000+05:30,3252
67189,2014-07-16T00:00:00.000+05:30,10208
67194,2014-07-17T00:00:00.000+05:30,7644
67195,2014-07-17T00:00:00.000+05:30,10379
67213,2014-07-17T00:00:00.000+05:30,9566
67237,2014-07-18T00:00:00.000+05:30,1374
67238,2014-07-18T00:00:00.000+05:30,1141
67244,2014-07-19T00:00:00.000+05:30,1355
67246,2014-07-19T00:00:00.000+05:30,5158
67250,2014-07-19T00:00:00.000+05:30,7769
67251,2014-07-19T00:00:00.000+05:30,11397
67260,2014-07-19T00:00:00.000+05:30,9229
67274,2014-07-20T00:00:00.000+05:30,6284
67279,2014-07-20T00:00:00.000+05:30,10358
67298,2014-07-20T00:00:00.000+05:30,6352
67300,2014-07-20T00:00:00.000+05:30,10088
67313,2014-07-21T00:00:00.000+05:30,7317
67318,2014-07-22T00:00:00.000+05:30,3850
67347,2014-07-22T00:00:00.000+05:30,10772
67350,2014-07-22T00:00:00.000+05:30,6068
67351,2014-07-22T00:00:00.000+05:30,4572
67359,2014-07-23T00:00:00.000+05:30,1748
67373,2014-07-23T00:00:00.000+05:30,11759
67385,2014-07-23T00:00:00.000+05:30,5876
67386,2014-07-23T00:00:00.000+05:30,3522
67393,2014-07-24T00:00:00.000+05:30,585
67400,2014-07-24T00:00:00.000+05:30,12341
67408,2014-07-24T00:00:00.000+05:30,1150
67422,2013-07-26T00:00:00.000+05:30,1327
67432,2013-07-28T00:00:00.000+05:30,688
67438,2013-07-30T00:00:00.000+05:30,1720
67465,2013-08-06T00:00:00.000+05:30,3726
67469,2013-08-07T00:00:00.000+05:30,11707
67473,2013-08-08T00:00:00.000+05:30,11179
67485,2013-08-12T00:00:00.000+05:30,7992
67491,2013-08-14T00:00:00.000+05:30,8715
67492,2013-08-14T00:00:00.000+05:30,10289
67496,2013-08-15T00:00:00.000+05:30,5656
67503,2013-08-17T00:00:00.000+05:30,8018
67508,2013-08-18T00:00:00.000+05:30,3174
67518,2013-08-21T00:00:00.000+05:30,5973
67536,2013-08-26T00:00:00.000+05:30,8226
67553,2013-08-30T00:00:00.000+05:30,8865
67560,2013-08-31T00:00:00.000+05:30,10739
67572,2013-09-03T00:00:00.000+05:30,10823
67575,2013-09-04T00:00:00.000+05:30,9160
67606,2013-09-11T00:00:00.000+05:30,1207
67607,2013-09-11T00:00:00.000+05:30,1271
67623,2013-09-16T00:00:00.000+05:30,3639
67629,2013-09-17T00:00:00.000+05:30,931
67633,2013-09-18T00:00:00.000+05:30,10155
67640,2013-09-21T00:00:00.000+05:30,5899
67642,2013-09-22T00:00:00.000+05:30,2664
67656,2013-09-27T00:00:00.000+05:30,11889
67663,2013-09-29T00:00:00.000+05:30,9383
67677,2013-10-06T00:00:00.000+05:30,876
67706,2013-10-13T00:00:00.000+05:30,6981
67716,2013-10-17T00:00:00.000+05:30,5132
67717,2013-10-17T00:00:00.000+05:30,9876
67736,2013-10-23T00:00:00.000+05:30,9517
67756,2013-10-31T00:00:00.000+05:30,6146
67764,2013-11-02T00:00:00.000+05:30,9780
67768,2013-11-02T00:00:00.000+05:30,3628
67781,2013-11-05T00:00:00.000+05:30,1520
67782,2013-11-06T00:00:00.000+05:30,2124
67784,2013-11-06T00:00:00.000+05:30,9359
67791,2013-11-08T00:00:00.000+05:30,544
67799,2013-11-10T00:00:00.000+05:30,11541
67802,2013-11-10T00:00:00.000+05:30,3319
67806,2013-11-12T00:00:00.000+05:30,6652
67815,2013-11-16T00:00:00.000+05:30,7616
67817,2013-11-17T00:00:00.000+05:30,8643
67819,2013-11-18T00:00:00.000+05:30,41
67821,2013-11-18T00:00:00.000+05:30,3313
67828,2013-11-20T00:00:00.000+05:30,809
67847,2013-11-24T00:00:00.000+05:30,557
67852,2013-11-25T00:00:00.000+05:30,2949
67857,2013-11-27T00:00:00.000+05:30,6952
67865,2013-12-01T00:00:00.000+05:30,10974
67869,2013-12-03T00:00:00.000+05:30,7562
67872,2013-12-03T00:00:00.000+05:30,11135
67913,2013-12-16T00:00:00.000+05:30,3547
67931,2013-12-21T00:00:00.000+05:30,4884
67942,2013-12-24T00:00:00.000+05:30,1136
67953,2013-12-26T00:00:00.000+05:30,11090
67956,2013-12-27T00:00:00.000+05:30,596
67960,2013-12-28T00:00:00.000+05:30,8103
67963,2013-12-28T00:00:00.000+05:30,4438
67965,2013-12-29T00:00:00.000+05:30,3843
67975,2014-01-03T00:00:00.000+05:30,11362
67988,2014-01-07T00:00:00.000+05:30,8712
67990,2014-01-08T00:00:00.000+05:30,144
67993,2014-01-09T00:00:00.000+05:30,11703
68000,2014-01-11T00:00:00.000+05:30,12138
68008,2014-01-12T00:00:00.000+05:30,3977
68017,2014-01-16T00:00:00.000+05:30,1512
68018,2014-01-16T00:00:00.000+05:30,5760
68023,2014-01-17T00:00:00.000+05:30,6581
68026,2014-01-18T00:00:00.000+05:30,781
68048,2014-01-23T00:00:00.000+05:30,2206
68077,2014-01-31T00:00:00.000+05:30,2988
68119,2014-02-10T00:00:00.000+05:30,12112
68120,2014-02-10T00:00:00.000+05:30,6697
68124,2014-02-11T00:00:00.000+05:30,9723
68144,2014-02-16T00:00:00.000+05:30,9319
68150,2014-02-17T00:00:00.000+05:30,10741
68182,2014-02-26T00:00:00.000+05:30,2433
68184,2014-02-27T00:00:00.000+05:30,9072
68199,2014-03-03T00:00:00.000+05:30,2281
68208,2014-03-04T00:00:00.000+05:30,6257
68224,2014-03-10T00:00:00.000+05:30,11547
68229,2014-03-13T00:00:00.000+05:30,2140
68235,2014-03-14T00:00:00.000+05:30,4291
68238,2014-03-15T00:00:00.000+05:30,5927
68241,2014-03-16T00:00:00.000+05:30,9298
68243,2014-03-17T00:00:00.000+05:30,8595
68245,2014-03-18T00:00:00.000+05:30,10862
68248,2014-03-19T00:00:00.000+05:30,338
68253,2014-03-20T00:00:00.000+05:30,12100
68283,2014-03-27T00:00:00.000+05:30,9697
68290,2014-03-29T00:00:00.000+05:30,8114
68292,2014-03-30T00:00:00.000+05:30,7907
68331,2014-04-09T00:00:00.000+05:30,1745
68334,2014-04-11T00:00:00.000+05:30,12228
68372,2014-04-22T00:00:00.000+05:30,12365
68377,2014-04-23T00:00:00.000+05:30,1679
68381,2014-04-23T00:00:00.000+05:30,11361
68383,2014-04-24T00:00:00.000+05:30,6203
68385,2014-04-24T00:00:00.000+05:30,5923
68401,2014-04-29T00:00:00.000+05:30,5433
68428,2014-05-08T00:00:00.000+05:30,3471
68431,2014-05-09T00:00:00.000+05:30,9688
68434,2014-05-11T00:00:00.000+05:30,6812
68438,2014-05-11T00:00:00.000+05:30,5710
68442,2014-05-12T00:00:00.000+05:30,11724
68443,2014-05-12T00:00:00.000+05:30,8259
68449,2014-05-14T00:00:00.000+05:30,9844
68455,2014-05-15T00:00:00.000+05:30,921
68463,2014-05-17T00:00:00.000+05:30,11028
68476,2014-05-20T00:00:00.000+05:30,9846
68484,2014-05-22T00:00:00.000+05:30,2167
68485,2014-05-23T00:00:00.000+05:30,6496
68486,2014-05-23T00:00:00.000+05:30,8791
68502,2014-05-29T00:00:00.000+05:30,9730
68515,2014-06-02T00:00:00.000+05:30,2105
68518,2014-06-04T00:00:00.000+05:30,6917
68521,2014-06-05T00:00:00.000+05:30,11872
68544,2014-06-12T00:00:00.000+05:30,10605
68554,2014-06-13T00:00:00.000+05:30,1894
68576,2014-06-20T00:00:00.000+05:30,6184
68581,2014-06-22T00:00:00.000+05:30,6020
68584,2014-06-22T00:00:00.000+05:30,6129
